"turnover_count","x","y","distance_ball_moved","ball_movement_speed","percent_distance","pass.angle","pressing_count_1","pressing_count_2","pressing_count_3","play_pattern.name","pass.type.name","right_option","front_option","left_option","back_option","player.name","match_id","position_group","team.name","x_end","y_end","xTurnover","predicted_turnover","cv_fold","risk_category","correct_prediction"
0,43.3,20.4,10.0449,10.68806,12.81601,0.7572366,0,0,0,"From Free Kick","",1,1,0,0,"Player_3336",3764295,"CB","Team_39",50.6,27.3,0.0577470850791139,0,4,"Non-High Risk",TRUE
0,48,26.9,14.99133,14.62322,-21.07911,-2.346761,1,0,2,"From Free Kick","",0,0,1,1,"Player_20004",3764295,"DM","Team_39",37.5,16.2,0.195289897351237,0,3,"Non-High Risk",TRUE
0,36.8,18.4,7.424958,8.14576,1.224059,2.016374,0,1,1,"From Free Kick","",1,1,1,0,"Player_3336",3764295,"CB","Team_39",33.6,25.1,0.0399736428070472,0,1,"Non-High Risk",TRUE
0,33.4,25.1,28.4007,11.54867,-24.53362,2.804253,0,2,1,"From Free Kick","",1,1,1,1,"Player_20004",3764295,"DM","Team_39",6.6,34.5,0.0940970755576805,0,4,"Non-High Risk",TRUE
0,30.6,71.2,44.77555,26.26203,37.73993,-0.6698578,0,0,0,"From Free Kick","",0,1,1,1,"Player_3324",3764295,"CB","Team_39",65.7,43.4,0.458637634210318,0,5,"Non-High Risk",TRUE
0,48.2,24.6,16.72423,17.53237,-1.260791,2.160457,0,0,1,"From Free Kick","",1,1,0,1,"Player_3336",3764295,"CB","Team_39",38.9,38.5,0.090699899542275,0,3,"Non-High Risk",TRUE
0,38.9,38.5,22.9264,13.16236,16.48083,1.301484,0,0,0,"From Free Kick","",1,1,1,0,"Player_3381",3764295,"DM","Team_39",45,60.6,0.0407792422628096,0,3,"Non-High Risk",TRUE
0,51.9,64.3,22.28654,15.45548,30.4793,0.6677334,0,1,0,"From Free Kick","",1,1,1,0,"Player_3324",3764295,"CB","Team_39",69.4,78.1,0.108039683941005,0,4,"Non-High Risk",TRUE
0,70.5,78.1,7.6,11.314,20.06902,0,0,1,0,"From Free Kick","",0,1,1,1,"Player_3690",3764295,"FB","Team_39",78.1,78.1,0.122875287168336,0,2,"Non-High Risk",TRUE
0,112,13.5,12.63012,9.637262,-4.018298,-2.950408,0,0,1,"From Free Kick","",1,1,0,1,"Player_20004",3764295,"DM","Team_39",99.6,11.1,0.0922000414478366,0,5,"Non-High Risk",TRUE
0,96.8,22.5,5.440588,7.777002,0.7212005,2.843094,1,0,3,"From Free Kick","",1,0,1,1,"Player_3382",3764295,"FB","Team_39",91.6,24.1,0.0868686141477978,0,2,"Non-High Risk",TRUE
0,91.6,24.1,15.87104,11.63448,-32.62536,-1.476143,0,1,1,"From Free Kick","",1,1,1,0,"Player_3318",3764295,"WG","Team_39",93.1,8.3,0.0866230531808485,0,5,"Non-High Risk",TRUE
0,90.3,9.1,7.905694,9.646314,8.071373,2.176341,0,1,0,"From Free Kick","",0,1,0,1,"Player_20004",3764295,"DM","Team_39",85.8,15.6,0.0823008620100634,0,1,"Non-High Risk",TRUE
0,85.8,15.6,11.80889,7.380564,6.777137,2.362182,0,1,1,"From Free Kick","",1,1,1,1,"Player_3318",3764295,"WG","Team_39",77.4,23.9,0.0606908955786692,0,1,"Non-High Risk",TRUE
0,87.5,27.8,22.87575,18.78568,-40.60736,-1.152128,0,1,2,"From Free Kick","",1,1,1,1,"Player_3381",3764295,"DM","Team_39",96.8,6.9,0.141743350686809,0,4,"Non-High Risk",TRUE
0,84.8,39.3,9.904544,15.7035,-23.73986,-1.540503,0,0,2,"From Free Kick","",1,1,1,0,"Player_5204",3764295,"AM","Team_39",85.1,29.4,0.0756849818707379,0,3,"Non-High Risk",TRUE
0,85.6,28.7,22.1452,16.43709,-31.57833,-0.948972,0,1,1,"From Free Kick","",1,1,1,0,"Player_3381",3764295,"DM","Team_39",98.5,10.7,0.082779308582401,0,2,"Non-High Risk",TRUE
0,41.7,70.6,14.13223,9.174642,18.72158,0.4699766,1,0,1,"Regular Play","",1,1,0,1,"Player_5204",3764295,"AM","Team_39",54.3,77,0.0806541987856311,0,4,"Non-High Risk",TRUE
0,52.5,77,21.06086,16.96576,-4.034569,-1.64684,0,1,1,"Regular Play","",0,1,1,1,"Player_3690",3764295,"FB","Team_39",50.9,56,0.192372591113515,0,1,"Non-High Risk",TRUE
0,47.4,57.8,29.69394,16.80334,-31.86738,-1.889352,1,0,2,"Regular Play","",1,1,1,1,"Player_20004",3764295,"DM","Team_39",38.1,29.6,0.0887216696969894,0,2,"Non-High Risk",TRUE
0,38.1,29.6,20.96592,17.94072,-8.734346,-1.250554,0,0,0,"Regular Play","",1,1,0,1,"Player_3336",3764295,"CB","Team_39",44.7,9.7,0.0847776749652435,0,5,"Non-High Risk",TRUE
0,48.8,9.8,11.86634,10.66431,6.899099,-0.2122705,0,1,0,"Regular Play","",1,1,0,1,"Player_3382",3764295,"FB","Team_39",60.4,7.3,0.0758044089212204,0,1,"Non-High Risk",TRUE
0,36.4,11.2,18.88756,11.46526,-0.08707537,2.160267,0,0,1,"Regular Play","",1,1,1,1,"Player_3336",3764295,"CB","Team_39",25.9,26.9,0.0346048009687097,0,4,"Non-High Risk",TRUE
0,50.1,32.4,28.13485,17.36553,-13.88491,-1.126224,1,0,3,"Regular Play","",1,1,0,1,"Player_3381",3764295,"DM","Team_39",62.2,7,0.145145805886819,0,1,"Non-High Risk",TRUE
0,57.8,8.4,18.19505,15.37053,2.310959,2.254979,1,0,1,"Regular Play","",1,1,0,1,"Player_3382",3764295,"FB","Team_39",46.3,22.5,0.0900684960942221,0,1,"Non-High Risk",TRUE
1,46.3,26.8,62.69625,12.85531,63.19929,0.2399497,0,0,1,"Regular Play","",1,1,0,0,"Player_3336",3764295,"CB","Team_39",107.2,41.7,0.324322019738322,0,3,"Non-High Risk",FALSE
1,47.7,52.2,15.95118,8.33915,25.64784,0.5253669,1,0,3,"Regular Play","Recovery",0,1,1,1,"Player_3336",3764295,"CB","Team_39",61.5,60.2,0.287049027095233,0,5,"Non-High Risk",FALSE
1,58.6,19.9,37.7065,15.50726,25.83022,-0.01856551,0,1,1,"Regular Play","Recovery",1,1,0,1,"Player_3467",3764295,"FB","Team_34",96.3,19.2,0.576845134468159,1,1,"High Risk",TRUE
0,23.8,60.9,8.658522,8.058277,9.975239,-0.2449787,1,0,1,"Regular Play","Recovery",0,1,1,0,"Player_3324",3764295,"CB","Team_39",32.2,58.8,0.118525700065665,0,3,"Non-High Risk",TRUE
1,32.2,58.8,1.931321,18.69189,2.55117,0.3708913,1,0,2,"Regular Play","",0,0,1,1,"Player_20004",3764295,"DM","Team_39",34,59.5,0.0958000107058838,0,1,"Non-High Risk",FALSE
0,35.7,59.2,16.23884,11.7643,10.27562,1.131937,1,0,4,"Regular Play","",1,0,1,1,"Player_3381",3764295,"DM","Team_39",42.6,73.9,0.081098132475909,0,1,"Non-High Risk",TRUE
0,39.1,75.4,25.05713,12.98844,-28.07665,-2.401362,0,1,0,"Regular Play","",0,1,1,1,"Player_5204",3764295,"AM","Team_39",20.6,58.5,0.118554060739781,0,5,"Non-High Risk",TRUE
0,20.9,51.7,20.72993,14.42095,-2.590086,-1.366778,0,0,1,"Regular Play","",1,1,1,0,"Player_3324",3764295,"CB","Team_39",25.1,31.4,0.0465338960804946,0,4,"Non-High Risk",TRUE
0,54.7,25.1,24.5416,10.16428,-4.593613,-0.8055683,0,0,3,"Regular Play","",1,1,1,1,"Player_3336",3764295,"CB","Team_39",71.7,7.4,0.0683315535977358,0,1,"Non-High Risk",TRUE
1,89.7,8,24.19463,23.28193,37.7015,1.112694,0,1,1,"Regular Play","",1,1,0,1,"Player_3382",3764295,"FB","Team_39",100.4,29.7,0.287556129719768,0,3,"Non-High Risk",FALSE
0,29.7,75.8,21.02784,6.104687,18.50371,-0.8358603,1,0,2,"Regular Play","Recovery",0,0,1,1,"Player_4620",3764295,"FB","Team_34",43.8,60.2,0.46083952286288,0,1,"Non-High Risk",TRUE
0,69.4,19.6,10.18283,7.853097,3.125791,2.237869,1,0,2,"Regular Play","Recovery",1,1,0,1,"Player_3382",3764295,"FB","Team_39",63.1,27.6,0.179648196925645,0,5,"Non-High Risk",TRUE
0,68.6,38.2,16.12265,21.9817,34.059,0.7766265,0,0,1,"Regular Play","",1,1,1,1,"Player_3381",3764295,"DM","Team_39",80.1,49.5,0.0740174196675837,0,2,"Non-High Risk",TRUE
0,80.1,49.5,7.366139,9.197269,-23.34747,-2.298566,0,1,1,"Regular Play","",1,1,1,1,"Player_4319",3764295,"ST","Team_39",75.2,44,0.0634613335169838,0,4,"Non-High Risk",TRUE
0,75.2,44,31.89436,15.79916,59.54127,1.084712,0,0,1,"Regular Play","",1,1,1,1,"Player_3381",3764295,"DM","Team_39",90.1,72.2,0.0988031181296425,0,3,"Non-High Risk",TRUE
0,102.3,58.2,6.576473,8.062753,5.70313,0.1526493,1,1,2,"Regular Play","",0,0,1,1,"Player_3318",3764295,"WG","Team_39",108.8,59.2,0.198444054388715,0,5,"Non-High Risk",TRUE
1,85.5,17.8,11.92183,11.80725,8.814345,0.1430833,1,0,3,"From Free Kick","",1,0,1,1,"Player_3661",3764295,"ST","Team_34",97.3,19.5,0.248102227223123,0,5,"Non-High Risk",FALSE
0,93.6,5.8,6.087693,5.03165,5.519695,2.309716,1,0,3,"From Free Kick","Recovery",1,1,0,1,"Player_10967",3764295,"WG","Team_34",89.5,10.3,0.273584114574002,0,2,"Non-High Risk",TRUE
0,89.5,10.3,5.096077,6.208119,-7.402495,-1.292497,1,1,3,"From Free Kick","",1,1,1,1,"Player_3661",3764295,"ST","Team_34",90.9,5.4,0.139430309007236,0,3,"Non-High Risk",TRUE
0,86.7,3,10.60047,11.96947,-5.208041,3.132159,1,0,3,"From Free Kick","",1,0,0,1,"Player_10967",3764295,"WG","Team_34",76.1,3.1,0.201201935238807,0,5,"Non-High Risk",TRUE
0,70.5,3.1,27.90627,12.17741,-7.959748,2.68115,0,1,0,"From Free Kick","",1,1,0,0,"Player_3467",3764295,"FB","Team_34",45.5,15.5,0.134068915695958,0,2,"Non-High Risk",TRUE
0,45.5,15.5,25.15631,9.368589,14.17887,1.682332,0,0,1,"From Free Kick","",1,1,1,0,"Player_3663",3764295,"CB","Team_34",42.7,40.5,0.0531931208772826,0,3,"Non-High Risk",TRUE
0,42.7,40.5,11.20402,11.33002,14.57705,-0.02677931,0,0,2,"From Free Kick","",1,1,1,1,"Player_3628",3764295,"CB","Team_34",53.9,40.2,0.0589453880710414,0,3,"Non-High Risk",TRUE
0,53.2,39.9,29.48033,19.68501,21.07924,1.390033,1,0,2,"From Free Kick","",1,0,1,1,"Player_3583",3764295,"DM","Team_34",58.5,68.9,0.280576946331697,0,2,"Non-High Risk",TRUE
1,78.4,71.7,52.06006,16.75736,-16.96687,-0.6450378,0,1,0,"From Free Kick","",0,1,1,1,"Player_4620",3764295,"FB","Team_34",120,40.4,0.473832032209792,0,3,"Non-High Risk",FALSE
0,13.5,40.7,18.96787,14.91518,12.22827,-0.5368029,0,0,0,"From Goal Kick","",1,1,0,1,"Player_3336",3764295,"CB","Team_39",29.8,31,0.141517750034158,0,2,"Non-High Risk",TRUE
0,35.3,26.9,22.60465,18.70061,-2.533767,-0.9901556,0,1,2,"From Goal Kick","",1,1,1,1,"Player_3381",3764295,"DM","Team_39",47.7,8,0.191396276890358,0,2,"Non-High Risk",TRUE
1,46.5,8.3,2.256103,45.49787,2.258505,0.2234766,1,0,1,"From Goal Kick","",1,1,0,1,"Player_5204",3764295,"AM","Team_39",48.7,8.8,0.50933028596572,1,3,"High Risk",TRUE
0,12.1,16.2,11.17229,11.21136,2.345775,-0.7853982,0,1,0,"From Goal Kick","Recovery",1,1,1,1,"Player_3336",3764295,"CB","Team_39",20,8.3,0.217929883301753,0,1,"Non-High Risk",TRUE
0,20,8.3,7.043437,9.378956,6.490545,0.8960554,0,1,1,"From Goal Kick","",1,1,0,1,"Player_3382",3764295,"FB","Team_39",24.4,13.8,0.116694608456918,0,2,"Non-High Risk",TRUE
0,24.4,13.8,12.69055,11.61077,2.613928,-0.7128997,0,1,2,"From Goal Kick","",0,1,1,1,"Player_3381",3764295,"DM","Team_39",34,5.5,0.152274796076195,0,5,"Non-High Risk",TRUE
0,82.4,74.1,8.895504,10.43561,37.58339,-0.1466665,0,1,0,"Regular Play","Recovery",0,1,1,0,"Player_4620",3764295,"FB","Team_34",91.2,72.8,0.285683140576709,0,4,"Non-High Risk",TRUE
0,88.9,72.2,7.769813,15.27362,-36.42935,-2.585722,1,1,1,"Regular Play","",0,1,1,1,"Player_3720",3764295,"WG","Team_34",82.3,68.1,0.161653506552956,0,5,"Non-High Risk",TRUE
0,82.6,66.7,15.68184,15.258,34.0742,-0.658806,0,1,1,"Regular Play","",0,1,1,0,"Player_3583",3764295,"DM","Team_34",95,57.1,0.140416242864449,0,2,"Non-High Risk",TRUE
0,106.1,44.6,5.614268,8.349098,-3.397291,-3.070285,1,0,2,"Regular Play","",0,0,0,1,"Player_3661",3764295,"ST","Team_34",100.5,44.2,0.33957216110611,0,4,"Non-High Risk",TRUE
0,70.5,22.4,8.930845,7.381315,-6.079551,-0.9765826,0,1,0,"Regular Play","Recovery",1,1,0,1,"Player_3583",3764295,"DM","Team_34",75.5,15,0.138839723074429,0,2,"Non-High Risk",TRUE
0,75.5,15,11.456,6.262452,12.41673,0.2830958,0,0,2,"Regular Play","",1,1,0,1,"Player_10967",3764295,"WG","Team_34",86.5,18.2,0.0789659533247233,0,4,"Non-High Risk",TRUE
1,86.5,18.2,4.438468,12.2785,5.948099,1.963854,0,1,2,"Regular Play","",1,1,0,1,"Player_3505",3764295,"ST","Team_34",84.8,22.3,0.0956915543644527,0,5,"Non-High Risk",FALSE
0,40.5,58.1,10.46566,6.218155,15.04895,0.4764674,1,0,4,"Regular Play","Recovery",0,1,0,1,"Player_3381",3764295,"DM","Team_39",49.8,62.9,0.286130722582395,0,5,"Non-High Risk",TRUE
0,48.8,63.9,40.94447,11.35684,72.23378,0.1298078,0,2,1,"Regular Play","",0,1,1,1,"Player_5204",3764295,"AM","Team_39",89.4,69.2,0.4127951151528,0,4,"Non-High Risk",TRUE
1,11.8,11.9,2.061553,24.72835,1.105323,-0.3985224,0,1,1,"Regular Play","",1,1,0,1,"Player_9607",3764295,"DM","Team_34",13.7,11.1,0.0978971574769791,0,1,"Non-High Risk",FALSE
1,31.2,3.1,11.00227,3.612217,9.486684,0.192048,1,1,4,"From Throw In","",1,1,0,1,"Player_3661",3764295,"ST","Team_34",42,5.2,0.194947336342535,0,3,"Non-High Risk",FALSE
1,78.1,74.9,6.403124,8.441213,17.25609,-0.8960554,0,0,1,"From Throw In","Recovery",0,1,1,1,"Player_3690",3764295,"FB","Team_39",82.1,69.9,0.244720437546095,0,3,"Non-High Risk",FALSE
0,75.6,65.6,23.46103,23.65806,34.26908,-0.6341237,1,1,3,"Regular Play","Recovery",1,1,0,1,"Player_3381",3764295,"DM","Team_39",94.5,51.7,0.673318147145004,1,2,"High Risk",FALSE
0,50.6,53.4,7.843469,8.485333,13.87906,0.3378782,4,0,10,"Regular Play","",1,1,1,1,"Player_20004",3764295,"DM","Team_39",58,56,0.266845956157761,0,1,"Non-High Risk",TRUE
0,50.6,53.4,7.843469,8.485333,13.87906,0.3378782,4,0,10,"Regular Play","",1,1,1,1,"Player_20004",3764295,"DM","Team_39",58,56,0.184432918700499,0,3,"Non-High Risk",TRUE
0,58,56,6.300794,4.477142,2.602937,1.554925,0,2,3,"Regular Play","",1,1,0,1,"Player_4319",3764295,"ST","Team_39",58.1,62.3,0.101350642782179,0,5,"Non-High Risk",TRUE
1,57.5,62.9,31.87507,8.470082,50.09671,0.566248,1,0,5,"Regular Play","",1,0,1,1,"Player_5204",3764295,"AM","Team_39",84.4,80,0.282698500034583,0,1,"Non-High Risk",FALSE
0,27.6,5.4,48.97367,21.02572,42.44593,0.2920435,1,0,1,"From Throw In","",1,1,0,0,"Player_3663",3764295,"CB","Team_34",74.5,19.5,0.443386609349503,0,4,"Non-High Risk",TRUE
0,74.5,19.5,6.621178,7.681368,5.761722,2.007423,0,1,3,"From Throw In","",0,1,0,1,"Player_3505",3764295,"ST","Team_34",71.7,25.5,0.18388411816658,0,5,"Non-High Risk",TRUE
1,72.7,27.5,40.36558,10.87743,6.627977,-0.1818477,1,0,4,"From Throw In","",0,1,1,1,"Player_3583",3764295,"DM","Team_34",112.4,20.2,0.28802496976452,0,3,"Non-High Risk",FALSE
1,111.1,54.3,19.67359,11.65503,-128.0595,-1.484278,1,0,3,"From Corner","Recovery",0,1,1,1,"Player_4620",3764295,"FB","Team_34",112.8,34.7,0.438897586169499,0,4,"Non-High Risk",FALSE
0,104.7,30.2,5.408327,2.793465,-13.62438,-1.910089,2,2,6,"From Corner","Recovery",1,0,1,1,"Player_9607",3764295,"DM","Team_34",102.9,25.1,0.645798852873213,1,5,"High Risk",FALSE
1,103,25.1,5.385165,7.029553,10.80002,1.024007,1,1,5,"From Corner","",1,0,1,1,"Player_3663",3764295,"CB","Team_34",105.8,29.7,0.253345028366926,0,5,"Non-High Risk",FALSE
0,84.3,32.2,11.38112,6.4335,24.33586,0.6294423,0,1,0,"From Corner","Recovery",0,1,0,1,"Player_3720",3764295,"WG","Team_34",93.5,38.9,0.461810065263502,0,5,"Non-High Risk",TRUE
0,93.5,38.9,7.452516,15.93988,10.77726,0.2026587,1,1,4,"From Corner","",0,1,1,1,"Player_3628",3764295,"CB","Team_34",100.8,40.4,0.343198939293734,0,1,"Non-High Risk",TRUE
1,100.8,40.4,8.720092,7.710856,-23.9873,-0.9318823,1,2,3,"From Corner","",0,0,0,1,"Player_3661",3764295,"ST","Team_34",106,33.4,0.561206431140711,1,2,"High Risk",TRUE
1,38.3,28.8,25.10339,12.3505,30.63223,0.2536741,0,1,1,"From Goal Kick","Recovery",0,1,1,1,"Player_3663",3764295,"CB","Team_34",62.6,35.1,0.558611875432961,1,1,"High Risk",TRUE
0,57.5,45,17.7519,12.8003,30.55854,0.8053159,1,0,3,"From Goal Kick","Recovery",0,1,0,1,"Player_20004",3764295,"DM","Team_39",69.8,57.8,0.670949343801114,1,4,"High Risk",FALSE
0,69.8,57.8,10.25329,8.003856,-15.96538,2.349298,0,2,1,"From Goal Kick","",0,1,1,1,"Player_5204",3764295,"AM","Team_39",62.6,65.1,0.123671410239515,0,3,"Non-High Risk",TRUE
0,77.9,4.9,5.787055,11.90429,-5.758174,-2.825306,1,1,1,"From Goal Kick","",1,0,0,1,"Player_3661",3764295,"ST","Team_34",72.4,3.1,0.432153427790148,0,5,"Non-High Risk",TRUE
1,72.4,3.1,19.05387,15.71442,24.64189,1.407373,1,0,3,"From Goal Kick","",1,0,0,1,"Player_10967",3764295,"WG","Team_34",75.5,21.9,0.486320040769062,0,5,"Non-High Risk",FALSE
0,49.8,57.4,6.191123,9.9991,10.25258,0.5431896,1,1,1,"From Goal Kick","",0,1,1,1,"Player_3381",3764295,"DM","Team_39",55.1,60.6,0.142449670817744,0,4,"Non-High Risk",TRUE
0,65.4,68.7,11.1018,11.00823,-11.16317,-1.872607,1,0,4,"From Goal Kick","",0,0,1,1,"Player_3318",3764295,"WG","Team_39",62.1,58.1,0.424509082301933,0,2,"Non-High Risk",TRUE
0,62.1,58.1,17.53767,11.31408,18.22502,1.135202,1,1,3,"From Goal Kick","",1,1,1,1,"Player_3381",3764295,"DM","Team_39",69.5,74,0.158612486863595,0,2,"Non-High Risk",TRUE
0,77.4,76.3,11.08603,10.3994,-10.20794,-1.949628,0,0,2,"From Goal Kick","",0,1,1,1,"Player_3690",3764295,"FB","Team_39",73.3,66,0.151094831673513,0,3,"Non-High Risk",TRUE
0,76.7,63.7,60.50008,17.40479,-134.7052,-1.429834,1,0,2,"From Goal Kick","",0,1,1,1,"Player_3381",3764295,"DM","Team_39",85.2,3.8,0.358434455780666,0,4,"Non-High Risk",TRUE
0,85.2,3.8,8.811924,6.77362,1.562044,2.657643,0,1,0,"From Goal Kick","",1,1,0,1,"Player_3382",3764295,"FB","Team_39",77.4,7.9,0.0914493534836591,0,4,"Non-High Risk",TRUE
0,77.7,11.1,14.66697,10.54717,-10.18873,3.045994,1,0,2,"From Goal Kick","",1,1,1,0,"Player_20004",3764295,"DM","Team_39",63.1,12.5,0.0669909693262771,0,4,"Non-High Risk",TRUE
0,62.9,17,8.080223,7.788459,-3.639461,-0.9347208,0,1,0,"From Goal Kick","",1,1,1,1,"Player_3336",3764295,"CB","Team_39",67.7,10.5,0.0630325455791874,0,5,"Non-High Risk",TRUE
1,33.2,55.5,60.85992,16.8385,74.2553,-0.04437874,0,1,0,"From Goal Kick","Recovery",1,1,1,1,"Player_3628",3764295,"CB","Team_34",94,52.8,0.790334001400769,1,1,"High Risk",TRUE
0,26.1,27.3,12.31666,7.101536,-9.099083,-1.758638,1,0,1,"From Goal Kick","Recovery",0,1,1,1,"Player_3324",3764295,"CB","Team_39",23.8,15.2,0.271781023433721,0,1,"Non-High Risk",TRUE
0,23.8,15.2,23.5841,12.73983,-10.3656,2.479434,1,0,1,"From Goal Kick","",0,0,0,1,"Player_3336",3764295,"CB","Team_39",5.2,29.7,0.35688316779514,0,4,"Non-High Risk",TRUE
0,35.7,39.7,30.41989,12.88979,8.848226,1.534628,0,1,0,"From Goal Kick","",1,1,1,1,"Player_3381",3764295,"DM","Team_39",36.8,70.1,0.0965436035355446,0,3,"Non-High Risk",TRUE
0,36.8,70.1,21.42382,13.91446,26.41134,0.4490349,0,0,0,"From Goal Kick","",1,1,1,0,"Player_3324",3764295,"CB","Team_39",56.1,79.4,0.0939867622146456,0,4,"Non-High Risk",TRUE
0,56.1,79.4,8.360024,6.587333,-15.78633,-3.021689,0,0,1,"From Goal Kick","",0,1,1,1,"Player_3318",3764295,"WG","Team_39",47.8,78.4,0.124203364411532,0,2,"Non-High Risk",TRUE
0,46.8,78.4,23.34138,13.83368,-26.15252,-2.331957,0,1,0,"From Goal Kick","",0,1,1,0,"Player_3690",3764295,"FB","Team_39",30.7,61.5,0.24298421522644,0,4,"Non-High Risk",TRUE
0,31.2,59.6,20.90287,13.24558,18.62508,0.8497161,0,0,1,"From Goal Kick","",1,1,1,1,"Player_3324",3764295,"CB","Team_39",45,75.3,0.0827798381878238,0,1,"Non-High Risk",TRUE
0,46.4,59.1,8.704596,9.888811,-11.84002,-2.315567,0,1,2,"From Goal Kick","",1,1,1,1,"Player_3690",3764295,"FB","Team_39",40.5,52.7,0.111432509008689,0,3,"Non-High Risk",TRUE
0,43.6,49.9,48.8083,19.89876,-11.24711,-1.056733,0,0,2,"From Goal Kick","",1,1,1,1,"Player_20004",3764295,"DM","Team_39",67.6,7.4,0.28099258929755,0,3,"Non-High Risk",TRUE
1,98,23.2,8.229216,25.69494,9.133897,0.4527785,0,1,4,"From Goal Kick","",1,1,1,1,"Player_5204",3764295,"AM","Team_39",105.4,26.8,0.36439485858171,0,5,"Non-High Risk",FALSE
0,107.4,11,12.00375,8.912912,-1.837178,-3.116598,0,2,0,"From Corner","",1,1,0,1,"Player_5204",3764295,"AM","Team_39",95.4,10.7,0.20046312368414,0,2,"Non-High Risk",TRUE
1,97.2,51.3,24.78911,15.46257,-96.72128,-0.8424789,0,2,2,"From Corner","",1,1,1,1,"Player_3381",3764295,"DM","Team_39",113.7,32.8,0.103984719094712,0,3,"Non-High Risk",FALSE
0,106.4,24.4,10.66771,6.318419,-4.842497,-3.028865,1,0,3,"From Corner","Recovery",1,1,0,1,"Player_3318",3764295,"WG","Team_39",95.8,23.2,0.518621363295378,1,4,"High Risk",FALSE
0,35,78.5,14.84857,18.04626,20.91625,-0.0809041,0,0,2,"From Throw In","",0,1,1,1,"Player_3690",3764295,"FB","Team_39",49.8,77.3,0.199471642461906,0,1,"Non-High Risk",TRUE
0,44,12.5,26.52169,12.55649,6.871642,1.933097,0,1,0,"From Throw In","",1,1,0,1,"Player_3382",3764295,"FB","Team_39",34.6,37.3,0.138495814230604,0,1,"Non-High Risk",TRUE
0,35.3,37.9,26.50887,11.59259,11.22214,1.480136,0,0,1,"From Throw In","",1,1,1,1,"Player_3381",3764295,"DM","Team_39",37.7,64.3,0.0508448706041993,0,5,"Non-High Risk",TRUE
0,51.9,65.1,19.69467,20.65113,28.87821,0.6049024,1,0,2,"From Throw In","",1,1,1,0,"Player_3324",3764295,"CB","Team_39",68.1,76.3,0.162871085688689,0,1,"Non-High Risk",TRUE
0,77,57.4,17.62044,19.25578,-11.02989,-1.112225,0,1,1,"From Throw In","",1,1,1,0,"Player_3318",3764295,"WG","Team_39",84.8,41.6,0.162592694661751,0,2,"Non-High Risk",TRUE
0,84.8,41.6,10.16366,9.067937,-29.914,-1.986024,0,2,2,"From Throw In","",1,1,1,1,"Player_5204",3764295,"AM","Team_39",80.7,32.3,0.103634217430833,0,1,"Non-High Risk",TRUE
0,80.7,32.3,13.64734,12.56724,-10.20999,-0.7802169,0,0,1,"From Throw In","",1,1,1,0,"Player_3318",3764295,"WG","Team_39",90.4,22.7,0.0597186988819243,0,5,"Non-High Risk",TRUE
1,98.5,22.7,4.08534,9.169082,8.661488,1.194835,0,0,2,"From Throw In","",1,1,1,1,"Player_20039",3764295,"WG","Team_39",100,26.5,0.0477231545829266,0,1,"Non-High Risk",FALSE
1,18.3,53.6,32.20248,12.12578,33.89135,0.4775356,1,1,2,"From Throw In","",0,0,1,1,"Player_3583",3764295,"DM","Team_34",46.9,68.4,0.400580062430398,0,5,"Non-High Risk",FALSE
0,87,22.5,20.02124,19.36608,33.35561,1.680902,0,0,3,"From Throw In","",0,1,1,1,"Player_3336",3764295,"CB","Team_39",84.8,42.4,0.265678461698796,0,4,"Non-High Risk",TRUE
1,90.8,58.8,35.91379,21.41455,-136.7931,-1.019871,0,1,1,"From Throw In","",1,1,1,1,"Player_20004",3764295,"DM","Team_39",109.6,28.2,0.0834750432993823,0,3,"Non-High Risk",FALSE
0,83.8,35.7,19.64612,14.08417,-41.77713,-1.412342,0,0,2,"From Throw In","",1,1,1,1,"Player_20004",3764295,"DM","Team_39",86.9,16.3,0.0600570588654204,0,5,"Non-High Risk",TRUE
0,90.4,20.7,36.3886,16.78781,63.58738,0.9789828,0,1,1,"From Throw In","",1,1,1,0,"Player_5204",3764295,"AM","Team_39",110.7,50.9,0.274637905660519,0,5,"Non-High Risk",TRUE
0,110.7,50.9,9.525755,11.36926,-51.7843,-1.497245,1,1,2,"From Throw In","",0,0,0,1,"Player_20004",3764295,"DM","Team_39",111.4,41.4,0.260959432687068,0,2,"Non-High Risk",TRUE
1,120,57.4,9.8,8.462414,-37.85941,-1.570796,1,0,1,"From Corner","",0,0,0,1,"Player_3336",3764295,"CB","Team_39",120,47.6,0.240280549194974,0,5,"Non-High Risk",FALSE
0,13.5,45.2,12.45311,5.435735,8.651239,1.049658,1,0,4,"Regular Play","Recovery",0,1,1,1,"Player_3690",3764295,"FB","Team_39",19.7,56,0.244004490223252,0,1,"Non-High Risk",TRUE
0,28.8,67.1,17.0423,9.575219,17.2498,0.6270707,0,0,1,"Regular Play","",0,1,1,1,"Player_3318",3764295,"WG","Team_39",42.6,77.1,0.0813221587883733,0,2,"Non-High Risk",TRUE
0,46,74.7,38.49493,17.07817,-20.8118,-1.714163,0,1,0,"From Throw In","",0,1,1,1,"Player_20004",3764295,"DM","Team_39",40.5,36.6,0.22566780206894,0,5,"Non-High Risk",TRUE
0,60.4,22.5,22.54107,18.40322,-10.69744,-0.9175351,0,1,1,"From Throw In","",1,1,1,1,"Player_3336",3764295,"CB","Team_39",74.1,4.6,0.139778776586887,0,5,"Non-High Risk",TRUE
